,outcome,redTeam1,redTeam1R,redTeam2,redTeam2R,redTeam3,redTeam3R,redTeam4,redTeam4R,redTeam5,redTeam5R,blueTeam1,blueTeam1R,blueTeam2,blueTeam2R,blueTeam3,blueTeam3R,blueTeam4,blueTeam4R,blueTeam5,blueTeam5R
0,0,41,TOP,77,JUNGLE,134,MIDDLE,202,BOTTOM,89,UTILITY,24,TOP,234,JUNGLE,7,MIDDLE,81,BOTTOM,43,UTILITY
0,0,24,TOP,60,JUNGLE,18,MIDDLE,22,BOTTOM,497,UTILITY,236,TOP,76,JUNGLE,147,MIDDLE,145,BOTTOM,89,UTILITY
0,1,122,TOP,113,JUNGLE,910,MIDDLE,222,BOTTOM,147,UTILITY,58,TOP,234,JUNGLE,268,MIDDLE,145,BOTTOM,111,UTILITY
0,1,266,TOP,78,JUNGLE,42,MIDDLE,63,BOTTOM,147,UTILITY,81,MIDDLE,121,JUNGLE,68,TOP,145,BOTTOM,111,UTILITY
0,0,68,TOP,234,JUNGLE,236,MIDDLE,89,UTILITY,22,BOTTOM,17,TOP,5,JUNGLE,81,MIDDLE,143,BOTTOM,12,UTILITY
0,1,55,MIDDLE,35,JUNGLE,78,TOP,202,BOTTOM,43,UTILITY,84,TOP,5,JUNGLE,236,MIDDLE,81,BOTTOM,267,UTILITY
0,1,10,TOP,104,JUNGLE,55,MIDDLE,63,BOTTOM,89,UTILITY,266,TOP,203,JUNGLE,161,MIDDLE,119,BOTTOM,12,UTILITY
0,1,86,TOP,245,JUNGLE,777,MIDDLE,22,BOTTOM,89,UTILITY,36,TOP,120,JUNGLE,517,MIDDLE,81,BOTTOM,518,UTILITY
0,0,78,TOP,107,JUNGLE,7,MIDDLE,901,BOTTOM,201,UTILITY,266,TOP,104,JUNGLE,526,UTILITY,221,BOTTOM,3,MIDDLE
0,1,79,TOP,121,JUNGLE,42,MIDDLE,145,BOTTOM,89,UTILITY,41,TOP,876,JUNGLE,222,BOTTOM,147,MIDDLE,111,UTILITY
0,1,150,TOP,234,JUNGLE,54,MIDDLE,21,BOTTOM,201,UTILITY,126,TOP,63,JUNGLE,42,MIDDLE,119,BOTTOM,526,UTILITY
0,1,24,TOP,63,JUNGLE,777,MIDDLE,81,BOTTOM,89,UTILITY,58,TOP,427,JUNGLE,42,MIDDLE,29,BOTTOM,497,UTILITY
0,0,36,TOP,64,JUNGLE,7,MIDDLE,221,BOTTOM,117,UTILITY,150,TOP,78,JUNGLE,81,MIDDLE,63,BOTTOM,111,UTILITY
0,1,150,TOP,5,JUNGLE,105,MIDDLE,22,BOTTOM,147,UTILITY,897,TOP,63,JUNGLE,42,MIDDLE,81,BOTTOM,89,UTILITY
0,0,62,MIDDLE,76,JUNGLE,18,TOP,145,BOTTOM,111,UTILITY,67,TOP,131,JUNGLE,157,MIDDLE,110,BOTTOM,201,UTILITY
0,0,75,TOP,120,JUNGLE,910,MIDDLE,81,BOTTOM,147,UTILITY,67,TOP,76,JUNGLE,268,MIDDLE,51,BOTTOM,526,UTILITY
0,1,39,TOP,143,JUNGLE,42,MIDDLE,202,BOTTOM,78,UTILITY,41,TOP,5,JUNGLE,69,MIDDLE,221,BOTTOM,497,UTILITY
0,1,84,TOP,120,JUNGLE,7,MIDDLE,222,BOTTOM,201,UTILITY,24,TOP,421,JUNGLE,39,MIDDLE,81,BOTTOM,143,UTILITY
0,1,79,TOP,107,JUNGLE,81,BOTTOM,42,MIDDLE,101,UTILITY,82,TOP,200,JUNGLE,236,MIDDLE,222,BOTTOM,412,UTILITY
0,1,98,TOP,107,JUNGLE,163,MIDDLE,221,BOTTOM,43,UTILITY,8,TOP,78,JUNGLE,42,MIDDLE,96,BOTTOM,22,UTILITY
0,1,8,TOP,64,JUNGLE,18,MIDDLE,115,BOTTOM,111,UTILITY,266,TOP,5,JUNGLE,7,MIDDLE,22,BOTTOM,147,UTILITY
0,0,36,TOP,76,JUNGLE,221,MIDDLE,81,BOTTOM,432,UTILITY,86,TOP,131,JUNGLE,236,MIDDLE,910,BOTTOM,555,UTILITY
0,0,164,TOP,234,JUNGLE,7,MIDDLE,81,BOTTOM,12,UTILITY,67,TOP,64,JUNGLE,85,MIDDLE,145,BOTTOM,111,UTILITY
0,1,85,TOP,63,JUNGLE,42,MIDDLE,81,BOTTOM,497,UTILITY,24,MIDDLE,203,JUNGLE,10,TOP,51,BOTTOM,78,UTILITY
0,0,80,TOP,63,JUNGLE,42,MIDDLE,222,BOTTOM,412,UTILITY,266,TOP,234,JUNGLE,910,MIDDLE,81,BOTTOM,432,UTILITY
0,0,79,TOP,254,JUNGLE,221,MIDDLE,901,BOTTOM,117,UTILITY,27,TOP,64,JUNGLE,58,MIDDLE,429,BOTTOM,7,UTILITY
0,0,41,TOP,163,JUNGLE,236,MIDDLE,81,BOTTOM,43,UTILITY,516,TOP,63,JUNGLE,18,MIDDLE,96,BOTTOM,526,UTILITY
0,1,24,TOP,76,JUNGLE,221,MIDDLE,22,BOTTOM,78,UTILITY,119,TOP,30,JUNGLE,18,MIDDLE,429,BOTTOM,89,UTILITY
0,1,62,TOP,5,JUNGLE,69,MIDDLE,115,BOTTOM,89,UTILITY,98,TOP,163,JUNGLE,18,MIDDLE,119,BOTTOM,147,UTILITY
0,1,8,TOP,9,JUNGLE,266,MIDDLE,22,BOTTOM,111,UTILITY,126,TOP,79,JUNGLE,42,MIDDLE,222,BOTTOM,888,UTILITY
0,1,86,TOP,35,JUNGLE,134,MIDDLE,81,BOTTOM,555,UTILITY,22,BOTTOM,64,JUNGLE,24,TOP,4,MIDDLE,201,UTILITY
0,1,164,TOP,203,JUNGLE,112,MIDDLE,21,BOTTOM,526,UTILITY,85,TOP,200,JUNGLE,81,MIDDLE,221,BOTTOM,40,UTILITY
0,1,114,TOP,77,JUNGLE,236,MIDDLE,21,BOTTOM,526,UTILITY,24,TOP,68,JUNGLE,42,MIDDLE,63,BOTTOM,111,UTILITY
0,0,150,TOP,131,JUNGLE,58,MIDDLE,145,BOTTOM,526,UTILITY,24,TOP,25,JUNGLE,157,MIDDLE,21,BOTTOM,111,UTILITY
0,1,6,TOP,876,JUNGLE,236,MIDDLE,895,BOTTOM,43,UTILITY,24,TOP,203,JUNGLE,7,MIDDLE,145,BOTTOM,53,UTILITY
0,1,164,TOP,63,JUNGLE,777,MIDDLE,22,BOTTOM,89,UTILITY,234,TOP,33,JUNGLE,61,MIDDLE,145,BOTTOM,555,UTILITY
0,1,67,TOP,79,JUNGLE,40,UTILITY,222,BOTTOM,517,MIDDLE,20,JUNGLE,164,TOP,157,MIDDLE,221,BOTTOM,902,UTILITY
0,1,24,TOP,9,JUNGLE,126,MIDDLE,22,BOTTOM,518,UTILITY,23,TOP,35,JUNGLE,61,MIDDLE,895,BOTTOM,143,UTILITY
0,1,41,TOP,33,JUNGLE,18,MIDDLE,115,BOTTOM,111,UTILITY,24,TOP,120,JUNGLE,55,MIDDLE,145,BOTTOM,147,UTILITY
0,1,24,TOP,143,JUNGLE,42,MIDDLE,523,BOTTOM,517,UTILITY,103,TOP,104,JUNGLE,81,MIDDLE,21,BOTTOM,432,UTILITY
0,1,164,TOP,200,JUNGLE,126,MIDDLE,21,BOTTOM,37,UTILITY,266,TOP,121,JUNGLE,99,MIDDLE,18,BOTTOM,518,UTILITY
0,1,68,TOP,120,JUNGLE,61,MIDDLE,81,BOTTOM,267,UTILITY,85,TOP,254,JUNGLE,42,MIDDLE,21,BOTTOM,497,UTILITY
0,1,58,TOP,143,JUNGLE,42,MIDDLE,81,BOTTOM,267,UTILITY,164,TOP,35,JUNGLE,18,MIDDLE,69,BOTTOM,53,UTILITY
0,0,517,MIDDLE,126,TOP,64,JUNGLE,115,BOTTOM,432,UTILITY,86,TOP,76,JUNGLE,777,MIDDLE,21,BOTTOM,518,UTILITY
0,1,887,TOP,234,JUNGLE,777,MIDDLE,96,BOTTOM,117,UTILITY,157,TOP,876,JUNGLE,897,MIDDLE,221,BOTTOM,902,UTILITY
0,0,85,TOP,154,JUNGLE,18,MIDDLE,429,BOTTOM,53,UTILITY,24,MIDDLE,63,JUNGLE,777,TOP,523,BOTTOM,201,UTILITY
0,1,92,TOP,234,JUNGLE,910,MIDDLE,81,BOTTOM,111,UTILITY,85,TOP,107,JUNGLE,777,MIDDLE,523,BOTTOM,412,UTILITY
0,0,85,TOP,76,JUNGLE,18,MIDDLE,21,BOTTOM,526,UTILITY,84,TOP,20,JUNGLE,157,MIDDLE,81,BOTTOM,89,UTILITY
0,1,164,TOP,154,JUNGLE,18,MIDDLE,22,BOTTOM,99,UTILITY,516,TOP,427,JUNGLE,268,MIDDLE,145,BOTTOM,555,UTILITY
0,1,122,TOP,77,JUNGLE,18,MIDDLE,69,BOTTOM,111,UTILITY,24,TOP,63,JUNGLE,517,MIDDLE,236,BOTTOM,267,UTILITY
0,0,24,TOP,64,JUNGLE,103,MIDDLE,22,BOTTOM,147,UTILITY,266,TOP,200,JUNGLE,61,MIDDLE,901,BOTTOM,53,UTILITY
0,1,164,TOP,33,JUNGLE,7,MIDDLE,222,BOTTOM,201,UTILITY,897,TOP,120,JUNGLE,142,MIDDLE,16,UTILITY,202,BOTTOM
0,1,24,TOP,35,JUNGLE,112,MIDDLE,29,BOTTOM,555,UTILITY,78,TOP,11,JUNGLE,84,MIDDLE,236,BOTTOM,267,UTILITY
0,0,43,UTILITY,121,JUNGLE,236,MIDDLE,910,BOTTOM,72,TOP,133,TOP,30,JUNGLE,238,MIDDLE,22,BOTTOM,902,UTILITY
0,0,92,TOP,76,JUNGLE,111,MIDDLE,145,BOTTOM,497,UTILITY,266,TOP,104,JUNGLE,517,MIDDLE,81,BOTTOM,432,UTILITY
0,1,516,TOP,121,JUNGLE,777,MIDDLE,29,BOTTOM,12,UTILITY,150,TOP,234,JUNGLE,134,MIDDLE,81,BOTTOM,147,UTILITY
0,1,58,TOP,63,JUNGLE,81,MIDDLE,221,BOTTOM,7,UTILITY,8,TOP,203,JUNGLE,131,MIDDLE,145,BOTTOM,34,UTILITY
0,0,41,TOP,64,JUNGLE,55,MIDDLE,202,BOTTOM,89,UTILITY,150,TOP,876,JUNGLE,236,MIDDLE,51,BOTTOM,432,UTILITY
0,0,122,TOP,876,JUNGLE,64,MIDDLE,21,BOTTOM,147,UTILITY,68,TOP,77,JUNGLE,238,MIDDLE,145,BOTTOM,526,UTILITY
0,0,266,TOP,234,JUNGLE,7,MIDDLE,81,BOTTOM,78,UTILITY,41,TOP,64,JUNGLE,134,MIDDLE,119,BOTTOM,526,UTILITY
0,1,98,TOP,203,JUNGLE,7,MIDDLE,222,BOTTOM,37,UTILITY,901,TOP,254,JUNGLE,19,MIDDLE,221,BOTTOM,53,UTILITY
0,1,19,TOP,163,JUNGLE,18,MIDDLE,777,BOTTOM,89,UTILITY,164,TOP,63,JUNGLE,950,MIDDLE,22,BOTTOM,201,UTILITY
0,1,126,TOP,143,JUNGLE,42,MIDDLE,119,BOTTOM,80,UTILITY,17,TOP,30,JUNGLE,777,MIDDLE,21,BOTTOM,89,UTILITY
0,1,4,TOP,120,JUNGLE,910,MIDDLE,22,BOTTOM,902,UTILITY,84,TOP,245,JUNGLE,202,MIDDLE,145,BOTTOM,89,UTILITY
0,1,92,MIDDLE,64,JUNGLE,42,TOP,910,BOTTOM,12,UTILITY,121,JUNGLE,17,TOP,245,MIDDLE,221,BOTTOM,40,UTILITY
0,1,17,TOP,35,JUNGLE,246,MIDDLE,115,BOTTOM,12,UTILITY,134,TOP,120,JUNGLE,19,MIDDLE,37,UTILITY,81,BOTTOM
0,1,80,TOP,121,JUNGLE,63,MIDDLE,221,BOTTOM,517,UTILITY,75,TOP,64,JUNGLE,163,MIDDLE,21,BOTTOM,134,UTILITY
0,0,79,TOP,203,JUNGLE,240,MIDDLE,202,BOTTOM,43,UTILITY,14,TOP,121,JUNGLE,84,MIDDLE,22,BOTTOM,72,UTILITY
0,0,164,TOP,30,JUNGLE,236,MIDDLE,81,BOTTOM,412,UTILITY,240,TOP,76,JUNGLE,222,BOTTOM,42,MIDDLE,53,UTILITY
0,1,164,TOP,163,JUNGLE,221,MIDDLE,99,BOTTOM,111,UTILITY,266,TOP,76,JUNGLE,950,MIDDLE,51,BOTTOM,201,UTILITY
0,1,897,TOP,876,JUNGLE,42,MIDDLE,81,BOTTOM,497,UTILITY,68,TOP,238,JUNGLE,910,BOTTOM,18,MIDDLE,43,UTILITY
0,0,157,TOP,238,JUNGLE,18,MIDDLE,115,BOTTOM,432,UTILITY,17,TOP,245,JUNGLE,34,MIDDLE,51,BOTTOM,78,UTILITY
0,1,68,TOP,238,JUNGLE,236,MIDDLE,222,BOTTOM,267,UTILITY,19,TOP,28,JUNGLE,18,MIDDLE,22,BOTTOM,37,UTILITY
0,1,77,TOP,59,JUNGLE,163,MIDDLE,81,BOTTOM,267,UTILITY,68,TOP,64,JUNGLE,236,MIDDLE,222,BOTTOM,555,UTILITY
0,0,887,TOP,143,JUNGLE,18,MIDDLE,29,BOTTOM,12,UTILITY,114,TOP,5,JUNGLE,136,MIDDLE,222,BOTTOM,412,UTILITY
0,0,10,TOP,143,JUNGLE,236,MIDDLE,145,BOTTOM,12,UTILITY,887,TOP,30,JUNGLE,18,MIDDLE,202,BOTTOM,223,UTILITY
0,0,41,TOP,143,JUNGLE,950,MIDDLE,22,BOTTOM,412,UTILITY,897,TOP,59,JUNGLE,910,MIDDLE,119,BOTTOM,34,UTILITY
0,0,67,TOP,143,JUNGLE,42,MIDDLE,81,BOTTOM,111,UTILITY,62,TOP,30,JUNGLE,84,MIDDLE,22,BOTTOM,555,UTILITY
0,0,75,TOP,143,JUNGLE,267,UTILITY,236,BOTTOM,103,MIDDLE,85,TOP,777,MIDDLE,200,JUNGLE,99,BOTTOM,412,UTILITY
0,1,86,TOP,63,JUNGLE,18,MIDDLE,221,BOTTOM,526,UTILITY,897,TOP,30,JUNGLE,145,BOTTOM,236,MIDDLE,89,UTILITY
0,1,23,TOP,143,JUNGLE,90,MIDDLE,81,BOTTOM,111,UTILITY,58,TOP,113,JUNGLE,910,MIDDLE,236,BOTTOM,267,UTILITY
0,1,62,TOP,143,JUNGLE,133,MIDDLE,81,BOTTOM,89,UTILITY,110,TOP,91,JUNGLE,55,MIDDLE,157,BOTTOM,16,UTILITY
0,1,92,TOP,2,JUNGLE,134,MIDDLE,901,BOTTOM,111,UTILITY,8,TOP,143,JUNGLE,81,MIDDLE,221,BOTTOM,429,UTILITY
0,1,777,TOP,143,JUNGLE,126,MIDDLE,901,BOTTOM,53,UTILITY,79,TOP,28,JUNGLE,42,MIDDLE,360,BOTTOM,555,UTILITY
0,0,67,TOP,245,JUNGLE,777,MIDDLE,202,BOTTOM,432,UTILITY,19,TOP,143,JUNGLE,236,MIDDLE,901,BOTTOM,412,UTILITY
0,1,92,TOP,245,JUNGLE,236,BOTTOM,18,MIDDLE,267,UTILITY,54,TOP,143,JUNGLE,42,MIDDLE,221,BOTTOM,117,UTILITY
0,1,98,TOP,143,JUNGLE,18,MIDDLE,157,BOTTOM,113,UTILITY,39,TOP,59,JUNGLE,61,MIDDLE,145,BOTTOM,111,UTILITY
0,1,67,TOP,131,JUNGLE,236,MIDDLE,235,UTILITY,516,BOTTOM,72,TOP,143,JUNGLE,268,MIDDLE,89,UTILITY,81,BOTTOM
0,1,92,TOP,143,JUNGLE,236,MIDDLE,901,BOTTOM,902,UTILITY,72,TOP,18,MIDDLE,30,JUNGLE,221,BOTTOM,111,UTILITY
0,1,4,TOP,63,JUNGLE,429,MIDDLE,222,BOTTOM,526,UTILITY,72,TOP,120,JUNGLE,7,MIDDLE,202,BOTTOM,78,UTILITY
0,0,79,TOP,517,JUNGLE,18,MIDDLE,222,BOTTOM,902,UTILITY,429,TOP,63,JUNGLE,55,MIDDLE,24,BOTTOM,12,UTILITY
0,1,58,TOP,143,JUNGLE,91,MIDDLE,222,BOTTOM,89,UTILITY,897,TOP,163,JUNGLE,236,MIDDLE,21,BOTTOM,3,UTILITY
0,1,17,TOP,143,JUNGLE,91,MIDDLE,81,BOTTOM,89,UTILITY,84,TOP,5,JUNGLE,7,MIDDLE,202,BOTTOM,902,UTILITY
0,1,24,TOP,121,JUNGLE,134,MIDDLE,145,BOTTOM,111,UTILITY,240,TOP,63,JUNGLE,245,MIDDLE,22,BOTTOM,201,UTILITY
0,1,166,TOP,63,JUNGLE,42,MIDDLE,221,BOTTOM,89,UTILITY,114,TOP,143,JUNGLE,236,MIDDLE,147,BOTTOM,53,UTILITY
0,1,897,TOP,64,JUNGLE,61,MIDDLE,147,BOTTOM,235,UTILITY,62,TOP,234,JUNGLE,7,MIDDLE,202,BOTTOM,555,UTILITY
0,1,58,TOP,104,JUNGLE,777,MIDDLE,147,BOTTOM,37,UTILITY,114,TOP,120,JUNGLE,96,BOTTOM,18,MIDDLE,267,UTILITY
0,1,887,TOP,64,JUNGLE,18,MIDDLE,22,BOTTOM,164,UTILITY,58,TOP,76,JUNGLE,236,MIDDLE,145,BOTTOM,147,UTILITY
0,1,897,TOP,60,JUNGLE,42,MIDDLE,202,BOTTOM,22,UTILITY,67,TOP,59,JUNGLE,131,MIDDLE,51,BOTTOM,99,UTILITY
0,0,266,TOP,163,JUNGLE,81,MIDDLE,145,BOTTOM,555,UTILITY,887,TOP,203,JUNGLE,104,MIDDLE,30,BOTTOM,235,UTILITY
0,0,4,TOP,234,JUNGLE,8,MIDDLE,222,BOTTOM,517,UTILITY,901,TOP,77,JUNGLE,81,BOTTOM,55,MIDDLE,37,UTILITY
0,0,266,TOP,64,JUNGLE,69,MIDDLE,145,BOTTOM,53,UTILITY,68,TOP,77,JUNGLE,221,MIDDLE,429,BOTTOM,412,UTILITY
0,0,516,TOP,427,JUNGLE,81,MIDDLE,119,BOTTOM,111,UTILITY,58,TOP,91,JUNGLE,103,MIDDLE,202,BOTTOM,89,UTILITY
0,1,72,TOP,63,JUNGLE,81,MIDDLE,50,BOTTOM,235,UTILITY,24,TOP,64,JUNGLE,61,MIDDLE,15,BOTTOM,147,UTILITY
0,0,887,TOP,203,JUNGLE,84,MIDDLE,63,BOTTOM,555,UTILITY,6,TOP,427,JUNGLE,42,MIDDLE,115,BOTTOM,3,UTILITY
0,0,36,TOP,51,BOTTOM,79,MIDDLE,121,JUNGLE,99,UTILITY,81,BOTTOM,120,JUNGLE,910,MIDDLE,58,TOP,89,UTILITY
0,1,75,TOP,120,JUNGLE,63,MIDDLE,221,BOTTOM,526,UTILITY,150,TOP,887,JUNGLE,113,MIDDLE,22,BOTTOM,111,UTILITY
0,1,62,TOP,245,JUNGLE,950,MIDDLE,115,BOTTOM,497,UTILITY,75,TOP,876,JUNGLE,236,MIDDLE,110,BOTTOM,111,UTILITY
0,1,164,TOP,203,JUNGLE,7,MIDDLE,81,BOTTOM,147,UTILITY,42,MIDDLE,30,JUNGLE,897,TOP,22,BOTTOM,111,UTILITY
0,0,54,TOP,77,JUNGLE,777,MIDDLE,22,BOTTOM,888,UTILITY,126,TOP,76,JUNGLE,236,MIDDLE,119,BOTTOM,111,UTILITY
0,0,126,TOP,104,JUNGLE,8,MIDDLE,110,BOTTOM,164,UTILITY,24,TOP,876,JUNGLE,18,MIDDLE,96,BOTTOM,902,UTILITY
0,0,36,TOP,234,MIDDLE,245,JUNGLE,81,BOTTOM,43,UTILITY,58,TOP,76,JUNGLE,42,MIDDLE,523,BOTTOM,111,UTILITY
0,1,122,TOP,35,JUNGLE,236,MIDDLE,81,BOTTOM,53,UTILITY,24,TOP,72,JUNGLE,131,MIDDLE,51,BOTTOM,910,UTILITY
0,1,8,TOP,91,JUNGLE,7,MIDDLE,22,BOTTOM,164,UTILITY,85,TOP,24,JUNGLE,163,MIDDLE,145,BOTTOM,111,UTILITY
0,1,126,TOP,91,JUNGLE,19,MIDDLE,119,BOTTOM,888,UTILITY,150,TOP,9,JUNGLE,427,MIDDLE,21,BOTTOM,111,UTILITY
0,0,85,TOP,106,JUNGLE,103,MIDDLE,81,BOTTOM,22,UTILITY,86,TOP,200,JUNGLE,101,MIDDLE,147,BOTTOM,432,UTILITY
0,0,897,TOP,234,JUNGLE,7,MIDDLE,22,BOTTOM,43,UTILITY,75,TOP,64,JUNGLE,42,MIDDLE,429,BOTTOM,111,UTILITY
0,0,7,TOP,234,JUNGLE,910,MIDDLE,145,BOTTOM,78,UTILITY,58,TOP,76,JUNGLE,64,MIDDLE,523,BOTTOM,201,UTILITY
0,1,75,TOP,30,JUNGLE,221,MIDDLE,119,BOTTOM,526,UTILITY,150,TOP,63,JUNGLE,42,MIDDLE,22,BOTTOM,555,UTILITY
0,1,68,TOP,77,JUNGLE,246,MIDDLE,119,BOTTOM,40,UTILITY,126,TOP,5,JUNGLE,910,MIDDLE,202,BOTTOM,143,UTILITY
0,1,4,TOP,63,JUNGLE,221,MIDDLE,145,BOTTOM,57,UTILITY,150,TOP,30,JUNGLE,236,MIDDLE,81,BOTTOM,43,UTILITY
0,0,106,TOP,131,JUNGLE,18,MIDDLE,222,BOTTOM,53,UTILITY,58,TOP,143,JUNGLE,221,MIDDLE,51,BOTTOM,412,UTILITY
0,0,67,TOP,121,JUNGLE,910,MIDDLE,115,BOTTOM,89,UTILITY,266,TOP,427,JUNGLE,18,MIDDLE,221,BOTTOM,111,UTILITY
0,1,58,TOP,25,JUNGLE,236,MIDDLE,63,BOTTOM,497,UTILITY,427,TOP,64,JUNGLE,7,MIDDLE,221,BOTTOM,117,UTILITY
0,1,58,TOP,234,JUNGLE,910,MIDDLE,69,BOTTOM,89,UTILITY,2,TOP,120,JUNGLE,157,MIDDLE,143,BOTTOM,526,UTILITY
0,1,24,TOP,121,JUNGLE,7,MIDDLE,15,BOTTOM,147,UTILITY,897,TOP,60,JUNGLE,12,UTILITY,901,BOTTOM,91,MIDDLE
0,0,92,TOP,76,JUNGLE,142,MIDDLE,81,BOTTOM,26,UTILITY,77,TOP,203,JUNGLE,910,MIDDLE,221,BOTTOM,117,UTILITY
0,1,17,TOP,120,JUNGLE,7,MIDDLE,81,BOTTOM,910,UTILITY,68,TOP,64,JUNGLE,131,MIDDLE,202,BOTTOM,147,UTILITY
0,0,24,TOP,77,JUNGLE,238,MIDDLE,145,BOTTOM,89,UTILITY,67,TOP,78,JUNGLE,134,MIDDLE,119,BOTTOM,888,UTILITY
0,1,41,TOP,63,JUNGLE,81,MIDDLE,222,BOTTOM,89,UTILITY,2,TOP,421,JUNGLE,18,MIDDLE,901,BOTTOM,201,UTILITY
0,0,164,TOP,9,JUNGLE,78,MIDDLE,901,BOTTOM,117,UTILITY,126,TOP,876,JUNGLE,910,MIDDLE,22,BOTTOM,147,UTILITY
0,0,58,TOP,91,JUNGLE,136,MIDDLE,143,BOTTOM,57,UTILITY,85,TOP,59,JUNGLE,42,MIDDLE,895,BOTTOM,113,UTILITY
0,0,133,TOP,76,JUNGLE,136,MIDDLE,145,BOTTOM,518,UTILITY,98,TOP,63,JUNGLE,58,MIDDLE,29,BOTTOM,555,UTILITY
0,1,150,TOP,63,JUNGLE,23,MIDDLE,145,BOTTOM,57,UTILITY,223,TOP,163,JUNGLE,4,MIDDLE,221,BOTTOM,555,UTILITY
0,0,13,TOP,113,JUNGLE,119,BOTTOM,21,MIDDLE,526,UTILITY,68,TOP,48,JUNGLE,42,MIDDLE,81,BOTTOM,497,UTILITY
0,1,42,MIDDLE,120,JUNGLE,67,TOP,15,BOTTOM,40,UTILITY,86,TOP,30,JUNGLE,950,MIDDLE,221,BOTTOM,111,UTILITY
0,1,58,TOP,68,JUNGLE,85,MIDDLE,555,UTILITY,21,BOTTOM,80,TOP,234,JUNGLE,81,MIDDLE,96,BOTTOM,117,UTILITY
0,0,78,TOP,876,JUNGLE,221,MIDDLE,523,BOTTOM,40,UTILITY,24,TOP,143,JUNGLE,202,MIDDLE,21,BOTTOM,89,UTILITY
0,0,68,TOP,64,JUNGLE,163,MIDDLE,21,BOTTOM,89,UTILITY,897,TOP,143,JUNGLE,18,MIDDLE,221,BOTTOM,432,UTILITY
0,0,4,TOP,121,JUNGLE,131,MIDDLE,523,BOTTOM,267,UTILITY,68,TOP,64,JUNGLE,518,MIDDLE,222,BOTTOM,89,UTILITY
0,1,68,TOP,64,JUNGLE,950,MIDDLE,43,UTILITY,222,BOTTOM,13,TOP,77,JUNGLE,42,MIDDLE,81,BOTTOM,99,UTILITY
0,1,24,TOP,77,JUNGLE,950,MIDDLE,22,BOTTOM,518,UTILITY,58,TOP,245,JUNGLE,236,MIDDLE,221,BOTTOM,89,UTILITY
0,1,102,TOP,245,JUNGLE,126,MIDDLE,81,BOTTOM,12,UTILITY,897,TOP,876,JUNGLE,950,MIDDLE,523,BOTTOM,89,UTILITY
0,1,516,TOP,876,JUNGLE,42,MIDDLE,99,BOTTOM,235,UTILITY,8,TOP,427,JUNGLE,18,MIDDLE,96,BOTTOM,143,UTILITY
0,1,67,TOP,120,JUNGLE,17,MIDDLE,119,BOTTOM,526,UTILITY,516,TOP,876,JUNGLE,236,MIDDLE,22,BOTTOM,888,UTILITY
0,1,58,TOP,121,JUNGLE,134,MIDDLE,81,BOTTOM,43,UTILITY,126,TOP,5,JUNGLE,105,MIDDLE,145,BOTTOM,89,UTILITY
0,1,10,TOP,121,JUNGLE,18,MIDDLE,202,BOTTOM,12,UTILITY,154,TOP,77,JUNGLE,42,MIDDLE,235,UTILITY,516,BOTTOM
0,0,6,TOP,63,JUNGLE,157,MIDDLE,498,BOTTOM,111,UTILITY,24,TOP,104,JUNGLE,518,MIDDLE,145,BOTTOM,12,UTILITY
0,0,164,TOP,77,JUNGLE,246,MIDDLE,29,BOTTOM,350,UTILITY,897,TOP,28,JUNGLE,777,MIDDLE,81,BOTTOM,43,UTILITY
0,0,106,TOP,5,JUNGLE,145,MIDDLE,143,BOTTOM,89,UTILITY,122,TOP,876,JUNGLE,7,MIDDLE,222,BOTTOM,78,UTILITY
0,1,157,TOP,76,JUNGLE,55,MIDDLE,81,BOTTOM,432,UTILITY,147,BOTTOM,234,JUNGLE,103,MIDDLE,18,TOP,555,UTILITY
0,0,266,TOP,11,JUNGLE,910,MIDDLE,22,BOTTOM,26,UTILITY,134,MIDDLE,77,JUNGLE,24,TOP,222,BOTTOM,53,UTILITY
0,0,36,TOP,245,JUNGLE,42,MIDDLE,202,BOTTOM,111,UTILITY,58,TOP,234,JUNGLE,79,MIDDLE,81,BOTTOM,432,UTILITY
0,1,154,TOP,76,JUNGLE,236,MIDDLE,222,BOTTOM,111,UTILITY,266,TOP,876,JUNGLE,240,MIDDLE,119,BOTTOM,40,UTILITY
0,0,92,TOP,30,JUNGLE,202,MIDDLE,81,BOTTOM,201,UTILITY,36,TOP,35,JUNGLE,157,MIDDLE,147,BOTTOM,89,UTILITY
0,0,103,TOP,77,JUNGLE,897,MIDDLE,145,BOTTOM,555,UTILITY,901,TOP,203,JUNGLE,7,MIDDLE,22,BOTTOM,80,UTILITY
0,1,777,TOP,131,JUNGLE,39,MIDDLE,119,BOTTOM,267,UTILITY,157,TOP,30,JUNGLE,221,MIDDLE,21,BOTTOM,143,UTILITY
0,1,54,TOP,121,JUNGLE,126,MIDDLE,22,BOTTOM,201,UTILITY,110,TOP,77,JUNGLE,18,MIDDLE,202,BOTTOM,555,UTILITY
0,0,6,TOP,154,JUNGLE,157,MIDDLE,81,BOTTOM,117,UTILITY,41,TOP,234,JUNGLE,910,MIDDLE,222,BOTTOM,40,UTILITY
0,0,79,TOP,32,JUNGLE,157,MIDDLE,910,BOTTOM,555,UTILITY,266,TOP,63,JUNGLE,777,MIDDLE,145,BOTTOM,89,UTILITY
0,1,78,TOP,234,JUNGLE,85,MIDDLE,147,BOTTOM,432,UTILITY,114,TOP,106,JUNGLE,202,MIDDLE,115,BOTTOM,12,UTILITY
