,outcome,redTeam,blueTeam,Role
0,0,518,40,UTILITY
0,1,58,114,TOP
0,1,68,141,JUNGLE
0,1,38,268,MIDDLE
0,1,81,29,BOTTOM
0,1,57,267,UTILITY
0,1,84,24,TOP
0,1,104,157,JUNGLE
0,1,61,121,MIDDLE
0,1,145,115,BOTTOM
0,1,57,3,UTILITY
0,0,74,145,TOP
0,0,76,121,JUNGLE
0,0,141,61,MIDDLE
0,0,119,202,BOTTOM
0,0,111,89,UTILITY
0,1,86,58,TOP
0,1,91,107,JUNGLE
0,1,63,910,MIDDLE
0,1,81,51,BOTTOM
0,1,89,497,UTILITY
0,1,901,75,TOP
0,1,28,20,JUNGLE
0,1,31,18,MIDDLE
0,1,202,145,BOTTOM
0,1,432,43,UTILITY
0,1,36,164,TOP
0,1,120,234,JUNGLE
0,1,61,84,MIDDLE
0,1,18,81,BOTTOM
0,1,497,89,UTILITY
0,1,266,4,TOP
0,1,64,876,JUNGLE
0,1,41,7,MIDDLE
0,1,222,145,BOTTOM
0,1,412,526,UTILITY
0,0,54,85,MIDDLE
0,0,28,120,JUNGLE
0,0,166,238,TOP
0,0,145,236,BOTTOM
0,0,902,267,UTILITY
0,1,76,106,JUNGLE
0,1,114,5,TOP
0,1,42,91,MIDDLE
0,1,236,145,BOTTOM
0,1,267,147,UTILITY
0,0,31,14,TOP
0,0,876,91,JUNGLE
0,0,86,61,MIDDLE
0,0,221,222,BOTTOM
0,0,902,117,UTILITY
0,1,103,92,MIDDLE
0,1,200,245,JUNGLE
0,1,72,55,TOP
0,1,145,15,BOTTOM
0,1,16,117,UTILITY
0,1,86,24,TOP
0,1,35,72,JUNGLE
0,1,236,18,MIDDLE
0,1,63,29,BOTTOM
0,1,267,96,UTILITY
0,0,122,421,TOP
0,0,79,30,JUNGLE
0,0,166,157,MIDDLE
0,0,221,202,BOTTOM
0,0,117,78,UTILITY
0,1,777,150,TOP
0,1,131,245,JUNGLE
0,1,157,126,MIDDLE
0,1,222,360,BOTTOM
0,1,40,147,UTILITY
0,1,3,875,MIDDLE
0,1,154,30,JUNGLE
0,1,266,91,TOP
0,1,147,145,BOTTOM
0,1,37,89,UTILITY
0,1,58,266,TOP
0,1,106,91,JUNGLE
0,1,42,910,MIDDLE
0,1,145,21,BOTTOM
0,1,518,89,UTILITY
0,1,777,8,TOP
0,1,28,154,JUNGLE
0,1,86,246,MIDDLE
0,1,21,222,BOTTOM
0,1,111,16,UTILITY
0,1,85,86,TOP
0,1,64,91,JUNGLE
0,1,157,4,MIDDLE
0,1,145,81,BOTTOM
0,1,57,350,UTILITY
0,1,36,58,TOP
0,1,106,91,JUNGLE
0,1,90,127,MIDDLE
0,1,18,30,BOTTOM
0,1,117,161,UTILITY
0,1,79,6,TOP
0,1,20,234,JUNGLE
0,1,81,18,MIDDLE
0,1,429,30,BOTTOM
0,1,68,78,UTILITY
0,0,86,420,TOP
0,0,141,63,JUNGLE
0,0,910,7,MIDDLE
0,0,119,22,BOTTOM
0,0,89,201,UTILITY
0,1,240,420,TOP
0,1,28,25,JUNGLE
0,1,777,18,MIDDLE
0,1,81,145,BOTTOM
0,1,497,526,UTILITY
0,0,150,58,TOP
0,0,200,76,JUNGLE
0,0,4,42,MIDDLE
0,0,523,221,BOTTOM
0,0,147,902,UTILITY
0,0,86,78,TOP
0,0,77,120,JUNGLE
0,0,4,61,MIDDLE
0,0,221,119,BOTTOM
0,0,12,526,UTILITY
0,1,875,157,TOP
0,1,876,9,JUNGLE
0,1,91,777,MIDDLE
0,1,119,147,BOTTOM
0,1,902,12,UTILITY
0,0,82,240,TOP
0,0,120,63,JUNGLE
0,0,18,103,MIDDLE
0,0,99,221,BOTTOM
0,0,526,89,UTILITY
0,0,240,24,TOP
0,0,200,154,JUNGLE
0,0,517,134,MIDDLE
0,0,99,222,BOTTOM
0,0,78,902,UTILITY
0,0,516,1,TOP
0,0,200,876,JUNGLE
0,0,518,777,MIDDLE
0,0,81,29,BOTTOM
0,0,16,78,UTILITY
0,1,777,164,TOP
0,1,421,30,JUNGLE
0,1,518,18,MIDDLE
0,1,81,15,BOTTOM
0,1,44,201,UTILITY
0,1,58,36,TOP
0,1,163,121,JUNGLE
0,1,518,91,MIDDLE
0,1,45,61,BOTTOM
0,1,412,37,UTILITY
0,0,58,78,TOP
0,0,121,64,JUNGLE
0,0,518,51,MIDDLE
0,0,147,115,BOTTOM
0,0,497,99,UTILITY
0,0,266,78,TOP
0,0,245,64,JUNGLE
0,0,61,518,MIDDLE
0,0,221,145,BOTTOM
0,0,111,526,UTILITY
0,1,114,266,TOP
0,1,120,91,JUNGLE
0,1,110,67,MIDDLE
0,1,115,145,BOTTOM
0,1,147,201,UTILITY
0,0,518,240,TOP
0,0,121,77,JUNGLE
0,0,84,166,MIDDLE
0,0,145,63,BOTTOM
0,0,25,111,UTILITY
0,1,69,36,TOP
0,1,200,154,JUNGLE
0,1,115,166,MIDDLE
0,1,221,145,BOTTOM
0,1,267,497,UTILITY
0,0,875,68,TOP
0,0,72,19,JUNGLE
0,0,42,7,MIDDLE
0,0,110,145,BOTTOM
0,0,117,111,UTILITY
0,0,421,234,TOP
0,0,36,154,JUNGLE
0,0,99,105,MIDDLE
0,0,81,360,BOTTOM
0,0,37,111,UTILITY
0,1,126,24,TOP
0,1,64,79,JUNGLE
0,1,3,901,MIDDLE
0,1,21,145,BOTTOM
0,1,89,201,UTILITY
0,1,58,85,TOP
0,1,120,64,JUNGLE
0,1,7,91,MIDDLE
0,1,429,145,BOTTOM
0,1,3,89,UTILITY
0,1,86,98,TOP
0,1,63,200,JUNGLE
0,1,777,39,MIDDLE
0,1,50,61,BOTTOM
0,1,111,432,UTILITY
0,0,420,67,MIDDLE
0,0,48,163,JUNGLE
0,0,39,157,TOP
0,0,99,81,BOTTOM
0,0,32,68,UTILITY
0,0,114,39,TOP
0,0,5,9,JUNGLE
0,0,101,10,MIDDLE
0,0,81,901,BOTTOM
0,0,432,99,UTILITY
0,1,4,58,TOP
0,1,245,254,JUNGLE
0,1,39,268,MIDDLE
0,1,222,29,BOTTOM
0,1,9,117,UTILITY
0,0,80,58,TOP
0,0,143,76,JUNGLE
0,0,157,39,MIDDLE
0,0,119,523,BOTTOM
0,0,78,147,UTILITY
0,1,86,31,TOP
0,1,134,200,MIDDLE
0,1,203,39,JUNGLE
0,1,81,63,BOTTOM
0,1,37,267,UTILITY
0,1,133,897,TOP
0,1,25,64,JUNGLE
0,1,39,101,MIDDLE
0,1,145,236,BOTTOM
0,1,53,902,UTILITY
0,0,897,58,TOP
0,0,63,64,JUNGLE
0,0,39,84,MIDDLE
0,0,145,901,BOTTOM
0,0,53,902,UTILITY
0,1,92,24,TOP
0,1,427,245,JUNGLE
0,1,7,3,MIDDLE
0,1,39,222,BOTTOM
0,1,53,235,UTILITY
0,1,4,114,TOP
0,1,76,56,JUNGLE
0,1,777,63,MIDDLE
0,1,39,429,BOTTOM
0,1,40,555,UTILITY
0,0,58,106,MIDDLE
0,0,76,131,JUNGLE
0,0,39,157,TOP
0,0,145,81,BOTTOM
0,0,111,43,UTILITY
0,0,80,92,TOP
0,0,76,234,JUNGLE
0,0,18,84,MIDDLE
0,0,30,81,BOTTOM
0,0,111,53,UTILITY
0,1,80,79,TOP
0,1,91,234,JUNGLE
0,1,55,517,MIDDLE
0,1,29,21,BOTTOM
0,1,555,89,UTILITY
0,1,92,24,TOP
0,1,120,234,JUNGLE
0,1,910,61,MIDDLE
0,1,29,119,BOTTOM
0,1,43,111,UTILITY
0,1,114,122,TOP
0,1,79,62,JUNGLE
0,1,81,7,MIDDLE
0,1,166,147,BOTTOM
0,1,26,43,UTILITY
0,0,86,8,TOP
0,0,76,234,JUNGLE
0,0,69,777,MIDDLE
0,0,18,29,BOTTOM
0,0,350,101,UTILITY
0,1,92,122,TOP
0,1,120,64,JUNGLE
0,1,245,136,MIDDLE
0,1,29,498,BOTTOM
0,1,267,53,UTILITY
0,1,133,76,TOP
0,1,59,30,JUNGLE
0,1,523,777,MIDDLE
0,1,145,119,BOTTOM
0,1,201,429,UTILITY
0,0,75,85,TOP
0,0,64,78,JUNGLE
0,0,163,18,MIDDLE
0,0,12,42,UTILITY
0,0,157,711,BOTTOM
0,1,63,6,TOP
0,1,5,64,JUNGLE
0,1,518,517,MIDDLE
0,1,145,119,BOTTOM
0,1,72,40,UTILITY
0,0,240,106,TOP
0,0,421,427,JUNGLE
0,0,142,245,MIDDLE
0,0,145,29,BOTTOM
0,0,34,64,UTILITY
0,1,106,240,TOP
0,1,64,17,JUNGLE
0,1,38,518,MIDDLE
0,1,29,895,BOTTOM
0,1,555,89,UTILITY
0,0,58,86,TOP
0,0,17,30,JUNGLE
0,0,236,55,MIDDLE
0,0,45,29,BOTTOM
0,0,101,26,UTILITY
0,1,166,67,TOP
0,1,63,517,JUNGLE
0,1,236,18,MIDDLE
0,1,145,221,BOTTOM
0,1,53,267,UTILITY
0,0,31,69,TOP
0,0,234,78,JUNGLE
0,0,127,3,MIDDLE
0,0,222,119,BOTTOM
0,0,412,12,UTILITY
0,1,122,79,TOP
0,1,234,107,JUNGLE
0,1,8,517,MIDDLE
0,1,22,29,BOTTOM
0,1,117,412,UTILITY
0,0,887,122,TOP
0,0,33,234,JUNGLE
0,0,246,90,MIDDLE
0,0,145,81,BOTTOM
0,0,111,89,UTILITY
0,0,67,79,TOP
0,0,102,234,JUNGLE
0,0,63,42,MIDDLE
0,0,22,360,BOTTOM
0,0,117,53,UTILITY
0,1,126,4,TOP
0,1,104,11,JUNGLE
0,1,42,45,MIDDLE
0,1,901,51,BOTTOM
0,1,888,78,UTILITY
0,1,897,67,TOP
0,1,104,120,JUNGLE
0,1,238,45,MIDDLE
0,1,145,81,BOTTOM
0,1,12,526,UTILITY
0,1,887,2,TOP
0,1,32,79,JUNGLE
0,1,236,69,MIDDLE
0,1,145,222,BOTTOM
0,1,12,37,UTILITY
0,0,19,82,TOP
0,0,28,64,JUNGLE
0,0,39,157,MIDDLE
0,0,96,143,BOTTOM
0,0,201,12,UTILITY
0,1,122,19,TOP
0,1,62,121,JUNGLE
0,1,79,910,MIDDLE
0,1,21,901,BOTTOM
0,1,12,267,UTILITY
0,1,36,222,TOP
0,1,245,876,JUNGLE
0,1,103,7,MIDDLE
0,1,236,777,BOTTOM
0,1,43,902,UTILITY
0,0,17,82,TOP
0,0,76,200,JUNGLE
0,0,238,157,MIDDLE
0,0,221,119,BOTTOM
0,0,40,12,UTILITY
0,0,516,58,TOP
0,0,79,143,JUNGLE
0,0,42,166,MIDDLE
0,0,901,81,BOTTOM
0,0,40,89,UTILITY
0,1,58,86,TOP
0,1,56,154,JUNGLE
0,1,81,517,MIDDLE
0,1,96,222,BOTTOM
0,1,201,16,UTILITY
0,1,133,19,TOP
0,1,59,131,JUNGLE
0,1,7,112,MIDDLE
0,1,236,22,BOTTOM
0,1,143,267,UTILITY
0,0,67,98,TOP
0,0,120,245,JUNGLE
0,0,157,110,MIDDLE
0,0,222,96,BOTTOM
0,0,432,497,UTILITY
0,0,266,84,TOP
0,0,24,5,JUNGLE
0,0,55,518,MIDDLE
0,0,115,119,BOTTOM
0,0,111,89,UTILITY
0,1,24,266,TOP
0,1,106,76,JUNGLE
0,1,55,27,MIDDLE
0,1,145,222,BOTTOM
0,1,147,111,UTILITY
0,1,777,92,TOP
0,1,63,245,JUNGLE
0,1,91,18,MIDDLE
0,1,202,96,BOTTOM
0,1,89,111,UTILITY
0,0,126,897,TOP
0,0,517,64,JUNGLE
0,0,238,910,MIDDLE
0,0,81,221,BOTTOM
0,0,43,22,UTILITY
0,0,126,31,TOP
0,0,234,64,JUNGLE
0,0,90,69,MIDDLE
0,0,202,22,BOTTOM
0,0,43,147,UTILITY
0,0,68,164,TOP
0,0,77,79,JUNGLE
0,0,236,42,MIDDLE
0,0,221,145,BOTTOM
0,0,89,111,UTILITY
0,0,516,777,TOP
0,0,200,234,JUNGLE
0,0,38,134,MIDDLE
0,0,29,81,BOTTOM
0,0,497,43,UTILITY
0,1,23,6,TOP
0,1,200,887,JUNGLE
0,1,711,102,MIDDLE
0,1,119,221,BOTTOM
0,1,12,111,UTILITY
0,0,150,122,TOP
0,0,143,234,JUNGLE
0,0,777,4,MIDDLE
0,0,145,221,BOTTOM
0,0,412,3,UTILITY
0,1,92,516,TOP
0,1,121,157,JUNGLE
0,1,103,163,MIDDLE
0,1,222,81,BOTTOM
0,1,43,101,UTILITY
0,0,54,518,TOP
0,0,77,63,JUNGLE
0,0,105,236,MIDDLE
0,0,22,21,BOTTOM
0,0,432,412,UTILITY
0,0,164,59,TOP
0,0,234,246,JUNGLE
0,0,143,34,MIDDLE
0,0,29,236,BOTTOM
0,0,432,902,UTILITY
0,1,114,1,TOP
0,1,143,121,JUNGLE
0,1,163,25,MIDDLE
0,1,81,222,BOTTOM
0,1,53,432,UTILITY
0,0,86,122,TOP
0,0,876,76,JUNGLE
0,0,238,58,MIDDLE
0,0,157,119,BOTTOM
0,0,432,89,UTILITY
0,0,4,86,TOP
0,0,33,104,JUNGLE
0,0,268,84,MIDDLE
0,0,222,145,BOTTOM
0,0,432,3,UTILITY
0,1,114,164,TOP
0,1,427,120,JUNGLE
0,1,18,68,MIDDLE
0,1,145,21,BOTTOM
0,1,432,267,UTILITY
0,1,85,122,TOP
0,1,154,427,JUNGLE
0,1,42,84,MIDDLE
0,1,360,81,BOTTOM
0,1,432,267,UTILITY
0,1,86,85,TOP
0,1,68,234,JUNGLE
0,1,42,4,MIDDLE
0,1,81,221,BOTTOM
0,1,43,432,UTILITY
0,0,4,86,TOP
0,0,63,234,JUNGLE
0,0,42,61,MIDDLE
0,0,145,222,BOTTOM
0,0,432,111,UTILITY
0,1,79,98,TOP
0,1,876,104,JUNGLE
0,1,157,45,MIDDLE
0,1,432,18,UTILITY
0,1,81,267,BOTTOM
0,0,98,114,TOP
0,0,104,234,JUNGLE
0,0,3,18,MIDDLE
0,0,147,96,BOTTOM
0,0,432,25,UTILITY
0,0,17,8,TOP
0,0,29,163,JUNGLE
0,0,103,126,MIDDLE
0,0,222,81,BOTTOM
0,0,432,89,UTILITY
0,1,14,98,TOP
0,1,203,163,JUNGLE
0,1,112,133,MIDDLE
0,1,99,63,BOTTOM
0,1,432,267,UTILITY
0,1,75,58,MIDDLE
0,1,876,30,JUNGLE
0,1,133,222,TOP
0,1,81,18,BOTTOM
0,1,432,412,UTILITY
0,1,81,240,BOTTOM
0,1,245,30,JUNGLE
0,1,42,18,MIDDLE
0,1,72,901,TOP
0,1,432,53,UTILITY
0,1,266,79,TOP
0,1,421,141,JUNGLE
0,1,81,34,MIDDLE
0,1,901,202,BOTTOM
0,1,432,89,UTILITY
0,1,68,236,TOP
0,1,107,154,JUNGLE
0,1,238,157,MIDDLE
0,1,221,901,BOTTOM
0,1,111,267,UTILITY
0,0,266,516,TOP
0,0,120,517,JUNGLE
0,0,8,157,MIDDLE
0,0,222,236,BOTTOM
0,0,16,902,UTILITY
0,1,122,82,TOP
0,1,154,141,JUNGLE
0,1,157,58,MIDDLE
0,1,21,18,BOTTOM
0,1,78,350,UTILITY
0,0,64,92,TOP
0,0,245,63,JUNGLE
0,0,104,84,MIDDLE
0,0,498,221,BOTTOM
0,0,902,350,UTILITY
0,0,58,76,TOP
0,0,120,63,JUNGLE
0,0,77,157,MIDDLE
0,0,523,222,BOTTOM
0,0,40,43,UTILITY
0,1,164,86,TOP
0,1,19,28,JUNGLE
0,1,84,517,MIDDLE
0,1,22,523,BOTTOM
0,1,902,201,UTILITY
0,1,36,157,TOP
0,1,143,79,JUNGLE
0,1,84,777,MIDDLE
0,1,18,221,BOTTOM
0,1,518,89,UTILITY
0,1,157,516,TOP
0,1,64,77,JUNGLE
0,1,7,55,MIDDLE
0,1,202,236,BOTTOM
0,1,518,68,UTILITY
0,1,67,6,TOP
0,1,64,141,JUNGLE
0,1,3,103,MIDDLE
0,1,222,429,BOTTOM
0,1,75,44,UTILITY
0,1,238,164,TOP
0,1,5,234,JUNGLE
0,1,163,84,MIDDLE
0,1,498,145,BOTTOM
0,1,201,89,UTILITY
0,0,897,27,TOP
0,0,203,121,JUNGLE
0,0,68,126,MIDDLE
0,0,145,901,BOTTOM
0,0,12,89,UTILITY
0,1,8,10,TOP
0,1,200,876,JUNGLE
0,1,236,18,MIDDLE
0,1,42,29,BOTTOM
0,1,267,117,UTILITY
0,1,72,24,TOP
0,1,131,5,JUNGLE
0,1,42,246,MIDDLE
0,1,119,81,BOTTOM
0,1,9,37,UTILITY
0,1,23,897,TOP
0,1,56,120,JUNGLE
0,1,84,3,MIDDLE
0,1,81,221,BOTTOM
0,1,432,37,UTILITY
0,1,69,8,TOP
0,1,421,200,JUNGLE
0,1,42,166,MIDDLE
0,1,222,145,BOTTOM
0,1,89,267,UTILITY
0,1,86,23,TOP
0,1,120,104,JUNGLE
0,1,711,517,MIDDLE
0,1,22,81,BOTTOM
0,1,902,412,UTILITY
0,1,80,86,TOP
0,1,35,131,JUNGLE
0,1,142,157,MIDDLE
0,1,221,29,BOTTOM
0,1,497,555,UTILITY
0,0,164,6,TOP
0,0,234,104,JUNGLE
0,0,127,142,MIDDLE
0,0,69,119,BOTTOM
0,0,12,412,UTILITY
0,1,875,36,TOP
0,1,143,30,JUNGLE
0,1,7,950,MIDDLE
0,1,21,42,BOTTOM
0,1,412,12,UTILITY
0,1,74,36,TOP
0,1,120,143,JUNGLE
0,1,950,142,MIDDLE
0,1,147,21,BOTTOM
0,1,111,526,UTILITY
0,0,166,875,TOP
0,0,81,11,JUNGLE
0,0,3,34,MIDDLE
0,0,21,119,BOTTOM
0,0,37,43,UTILITY
0,0,4,79,TOP
0,0,11,141,JUNGLE
0,0,69,142,MIDDLE
0,0,21,221,BOTTOM
0,0,43,497,UTILITY
0,0,18,78,BOTTOM
0,0,234,76,JUNGLE
0,0,517,142,MIDDLE
0,0,266,21,TOP
0,0,101,3,UTILITY
0,1,875,98,TOP
0,1,141,143,JUNGLE
0,1,517,23,MIDDLE
0,1,222,18,BOTTOM
0,1,78,902,UTILITY
0,0,24,875,TOP
0,0,120,121,JUNGLE
0,0,268,61,MIDDLE
0,0,221,360,BOTTOM
0,0,117,40,UTILITY
0,0,875,266,TOP
0,0,64,200,JUNGLE
0,0,777,50,MIDDLE
0,0,119,222,BOTTOM
0,0,412,117,UTILITY
0,1,164,41,TOP
0,1,203,200,JUNGLE
0,1,101,142,MIDDLE
0,1,45,221,BOTTOM
0,1,12,902,UTILITY
0,1,4,78,TOP
0,1,141,163,JUNGLE
0,1,142,950,MIDDLE
0,1,81,221,BOTTOM
0,1,40,267,UTILITY
0,0,950,875,TOP
0,0,5,245,JUNGLE
0,0,63,777,MIDDLE
0,0,81,37,BOTTOM
0,0,75,523,UTILITY
0,0,72,875,TOP
0,0,91,143,JUNGLE
0,0,90,142,MIDDLE
0,0,42,202,BOTTOM
0,0,412,12,UTILITY
0,1,23,164,TOP
0,1,64,79,JUNGLE
0,1,105,142,MIDDLE
0,1,81,51,BOTTOM
0,1,53,111,UTILITY
0,1,126,122,TOP
0,1,887,154,JUNGLE
0,1,142,18,MIDDLE
0,1,119,910,BOTTOM
0,1,7,235,UTILITY
0,1,24,875,TOP
0,1,78,203,JUNGLE
0,1,154,157,MIDDLE
0,1,429,147,BOTTOM
0,1,910,235,UTILITY
0,1,85,897,TOP
0,1,421,120,JUNGLE
0,1,3,142,MIDDLE
0,1,202,429,BOTTOM
0,1,72,117,UTILITY
0,1,33,875,TOP
0,1,19,254,JUNGLE
0,1,238,101,MIDDLE
0,1,81,145,BOTTOM
0,1,555,902,UTILITY
0,1,54,51,TOP
0,1,234,163,JUNGLE
0,1,3,7,MIDDLE
0,1,119,67,BOTTOM
0,1,526,412,UTILITY
0,0,85,41,TOP
0,0,120,68,JUNGLE
0,0,7,142,MIDDLE
0,0,145,429,BOTTOM
0,0,111,412,UTILITY
0,0,85,92,TOP
0,0,104,76,JUNGLE
0,0,142,777,MIDDLE
0,0,29,221,BOTTOM
0,0,518,267,UTILITY
0,1,2,266,TOP
0,1,59,77,JUNGLE
0,1,517,163,MIDDLE
0,1,81,51,BOTTOM
0,1,25,111,UTILITY
0,0,875,114,TOP
0,0,141,121,JUNGLE
0,0,910,134,MIDDLE
0,0,81,22,BOTTOM
0,0,32,111,UTILITY
0,0,69,72,TOP
0,0,141,121,JUNGLE
0,0,143,518,MIDDLE
0,0,202,222,BOTTOM
0,0,53,40,UTILITY
0,1,48,126,TOP
0,1,102,68,JUNGLE
0,1,50,777,MIDDLE
0,1,221,222,BOTTOM
0,1,37,89,UTILITY
0,1,164,86,TOP
0,1,91,76,JUNGLE
0,1,222,777,MIDDLE
0,1,145,29,BOTTOM
0,1,53,267,UTILITY
0,1,98,36,TOP
0,1,200,107,JUNGLE
0,1,85,103,MIDDLE
0,1,147,236,BOTTOM
0,1,163,267,UTILITY
0,1,79,36,TOP
0,1,102,59,JUNGLE
0,1,91,711,MIDDLE
0,1,901,22,BOTTOM
0,1,432,147,UTILITY
0,1,31,79,TOP
0,1,5,107,JUNGLE
0,1,136,91,MIDDLE
0,1,119,145,BOTTOM
0,1,412,12,UTILITY
0,0,84,79,TOP
0,0,5,20,JUNGLE
0,0,64,777,MIDDLE
0,0,145,157,BOTTOM
0,0,57,526,UTILITY
0,1,79,887,TOP
0,1,107,64,JUNGLE
0,1,69,163,MIDDLE
0,1,236,81,BOTTOM
0,1,412,267,UTILITY
0,0,79,164,TOP
0,0,35,57,JUNGLE
0,0,103,3,MIDDLE
0,0,22,145,BOTTOM
0,0,201,526,UTILITY
0,1,79,133,TOP
0,1,163,78,JUNGLE
0,1,157,55,MIDDLE
0,1,147,119,BOTTOM
0,1,235,267,UTILITY
0,0,122,164,TOP
0,0,104,427,JUNGLE
0,0,157,18,MIDDLE
0,0,910,221,BOTTOM
0,0,267,89,UTILITY
0,0,266,79,TOP
0,0,121,245,JUNGLE
0,0,518,234,MIDDLE
0,0,99,202,BOTTOM
0,0,145,12,UTILITY
0,1,79,266,TOP
0,1,91,234,JUNGLE
0,1,69,221,MIDDLE
0,1,81,147,BOTTOM
0,1,43,37,UTILITY
0,0,79,62,TOP
0,0,102,9,JUNGLE
0,0,99,61,MIDDLE
0,0,81,523,BOTTOM
0,0,432,412,UTILITY
0,1,31,897,TOP
0,1,427,131,JUNGLE
0,1,157,103,MIDDLE
0,1,222,29,BOTTOM
0,1,201,497,UTILITY
0,1,266,114,TOP
0,1,245,120,JUNGLE
0,1,34,61,MIDDLE
0,1,145,222,BOTTOM
0,1,43,117,UTILITY
0,0,75,19,TOP
0,0,107,104,JUNGLE
0,0,7,74,MIDDLE
0,0,202,81,BOTTOM
0,0,101,89,UTILITY
0,1,150,266,TOP
0,1,120,121,JUNGLE
0,1,245,518,MIDDLE
0,1,145,221,BOTTOM
0,1,111,85,UTILITY
0,1,266,27,TOP
0,1,203,876,JUNGLE
0,1,134,246,MIDDLE
0,1,145,67,BOTTOM
0,1,53,902,UTILITY
0,0,17,8,MIDDLE
0,0,14,254,JUNGLE
0,0,497,42,UTILITY
0,0,202,236,BOTTOM
0,0,516,267,TOP
0,1,92,82,TOP
0,1,876,121,JUNGLE
0,1,69,18,MIDDLE
0,1,236,145,BOTTOM
0,1,267,201,UTILITY
0,0,86,266,TOP
0,0,121,59,JUNGLE
0,0,518,236,MIDDLE
0,0,81,147,BOTTOM
0,0,101,43,UTILITY
0,1,164,145,TOP
0,1,143,131,JUNGLE
0,1,18,157,MIDDLE
0,1,29,23,BOTTOM
0,1,201,89,UTILITY
0,1,41,79,TOP
0,1,107,90,JUNGLE
0,1,3,35,MIDDLE
0,1,81,236,BOTTOM
0,1,201,111,UTILITY
0,1,35,92,TOP
0,1,234,143,JUNGLE
0,1,238,99,MIDDLE
0,1,147,901,BOTTOM
0,1,43,16,UTILITY
0,1,78,164,TOP
0,1,154,876,JUNGLE
0,1,711,238,MIDDLE
0,1,145,81,BOTTOM
0,1,26,16,UTILITY
0,1,78,62,TOP
0,1,421,24,JUNGLE
0,1,134,103,MIDDLE
0,1,143,145,BOTTOM
0,1,555,201,UTILITY
0,1,5,23,TOP
0,1,91,163,JUNGLE
0,1,268,134,MIDDLE
0,1,63,81,BOTTOM
0,1,43,267,UTILITY
0,0,150,92,TOP
0,0,28,77,JUNGLE
0,0,222,221,BOTTOM
0,0,39,81,MIDDLE
0,0,902,111,UTILITY
0,1,86,154,TOP
0,1,107,59,JUNGLE
0,1,4,112,MIDDLE
0,1,63,222,BOTTOM
0,1,267,412,UTILITY
0,0,517,75,TOP
0,0,234,887,JUNGLE
0,0,90,166,MIDDLE
0,0,42,222,BOTTOM
0,0,40,117,UTILITY
0,0,350,164,TOP
0,0,76,122,JUNGLE
0,0,166,238,MIDDLE
0,0,360,63,BOTTOM
0,0,111,43,UTILITY
0,1,887,122,TOP
0,1,68,77,JUNGLE
0,1,64,99,MIDDLE
0,1,42,22,BOTTOM
0,1,526,89,UTILITY
0,0,98,233,TOP
0,0,11,5,JUNGLE
0,0,55,131,MIDDLE
0,0,81,22,BOTTOM
0,0,201,101,UTILITY
0,0,69,516,TOP
0,0,200,68,JUNGLE
0,0,157,80,MIDDLE
0,0,145,202,BOTTOM
0,0,555,37,UTILITY
0,1,164,266,TOP
0,1,427,76,JUNGLE
0,1,157,18,MIDDLE
0,1,63,147,BOTTOM
0,1,81,12,UTILITY
0,0,897,27,TOP
0,0,19,234,JUNGLE
0,0,268,4,MIDDLE
0,0,74,498,BOTTOM
0,0,235,497,UTILITY
0,1,23,98,TOP
0,1,234,63,JUNGLE
0,1,34,101,MIDDLE
0,1,99,236,BOTTOM
0,1,235,267,UTILITY
0,0,114,36,TOP
0,0,245,203,JUNGLE
0,0,18,145,MIDDLE
0,0,81,221,BOTTOM
0,0,40,555,UTILITY
0,1,58,164,TOP
0,1,200,245,JUNGLE
0,1,517,126,MIDDLE
0,1,145,895,BOTTOM
0,1,89,78,UTILITY
0,0,102,72,TOP
0,0,200,777,JUNGLE
0,0,13,76,MIDDLE
0,0,145,29,BOTTOM
0,0,111,57,UTILITY
0,0,92,164,TOP
0,0,35,200,JUNGLE
0,0,7,910,MIDDLE
0,0,202,147,BOTTOM
0,0,412,267,UTILITY
0,1,2,41,TOP
0,1,200,234,JUNGLE
0,1,8,63,MIDDLE
0,1,29,222,BOTTOM
0,1,526,89,UTILITY
0,1,75,35,TOP
0,1,91,121,JUNGLE
0,1,3,42,MIDDLE
0,1,119,145,BOTTOM
0,1,53,89,UTILITY
0,1,114,133,TOP
0,1,234,200,JUNGLE
0,1,89,26,UTILITY
0,1,101,81,MIDDLE
0,1,221,40,BOTTOM
0,0,106,79,TOP
0,0,104,200,JUNGLE
0,0,777,518,MIDDLE
0,0,99,222,BOTTOM
0,0,267,16,UTILITY
0,0,517,54,TOP
0,0,200,427,JUNGLE
0,0,777,950,MIDDLE
0,0,910,119,BOTTOM
0,0,111,412,UTILITY
0,1,58,142,TOP
0,1,120,200,JUNGLE
0,1,34,18,MIDDLE
0,1,145,498,BOTTOM
0,1,526,89,UTILITY
0,0,164,516,TOP
0,0,203,234,JUNGLE
0,0,69,157,MIDDLE
0,0,222,63,BOTTOM
0,0,16,526,UTILITY
0,1,901,10,TOP
0,1,63,234,JUNGLE
0,1,91,157,MIDDLE
0,1,145,99,BOTTOM
0,1,12,526,UTILITY
0,1,223,82,TOP
0,1,203,64,JUNGLE
0,1,99,157,MIDDLE
0,1,110,81,BOTTOM
0,1,89,61,UTILITY
0,1,14,41,TOP
0,1,141,203,JUNGLE
0,1,268,8,MIDDLE
0,1,81,157,BOTTOM
0,1,12,89,UTILITY
0,1,68,75,TOP
0,1,20,63,JUNGLE
0,1,157,163,MIDDLE
