,0
14575,NA1_5027837576
14576,NA1_5027503429
14577,NA1_5027474221
14578,NA1_5022769347
14579,NA1_5020503546
14580,NA1_5020485225
14581,NA1_5020379856
14582,NA1_5020168292
14583,NA1_5020153101
14584,NA1_5038101042
14585,NA1_5037985474
14586,NA1_5037962161
14587,NA1_5037878537
14588,NA1_5036871376
14589,NA1_5038191796
14590,NA1_5037022042
14591,NA1_5037003463
14592,NA1_5036152254
14593,NA1_5035861167
14594,NA1_5033870947
14595,NA1_5033802339
14596,NA1_5033782754
14597,NA1_5032998058
14598,NA1_5031665328
14599,NA1_5031655100
14600,NA1_5028461748
14601,NA1_5028447956
14602,NA1_5027805959
14603,NA1_5027710328
14604,NA1_5027385339
14605,NA1_5027364567
14606,NA1_5038995062
14607,NA1_5038969739
14608,NA1_5038872478
14609,NA1_5038838566
14610,NA1_5038666683
14611,NA1_5036791332
14612,NA1_5036248037
14613,NA1_5032293589
14614,NA1_5031198758
14615,NA1_5031085000
14616,NA1_5030168455
14617,NA1_5029553305
14618,NA1_5029535489
14619,NA1_5029476338
14620,NA1_5029284243
14621,NA1_5029265106
14622,NA1_5029227445
14623,NA1_5029179795
14624,NA1_5035675271
14625,NA1_5031523826
14626,NA1_5030873307
14627,NA1_5027160631
14628,NA1_5027120483
14629,NA1_5027109454
14630,NA1_5025779673
14631,NA1_5025775467
14632,NA1_5025767189
14633,NA1_5025752618
14634,NA1_5025672858
14635,NA1_5025649821
14636,NA1_5025078247
14637,NA1_5039014587
14638,NA1_5038761672
14639,NA1_5032921743
14640,NA1_5032892061
14641,NA1_5032881791
14642,NA1_5032854969
14643,NA1_5032233905
14644,NA1_5032220335
14645,NA1_5037695699
14646,NA1_5037454909
14647,NA1_5037376798
14648,NA1_5037349031
14649,NA1_5037094395
14650,NA1_5037088761
14651,NA1_5037077451
14652,NA1_5038972655
14653,NA1_5037742705
14654,NA1_5037733516
14655,NA1_5037567838
14656,NA1_5037543241
14657,NA1_5037359017
14658,NA1_5037203066
14659,NA1_5037161959
14660,NA1_5037147114
14661,NA1_5036566988
14662,NA1_5036552286
14663,NA1_5036541258
14664,NA1_5036534388
14665,NA1_5036530759
14666,NA1_5033044446
14667,NA1_5032631630
14668,NA1_5032036037
14669,NA1_5031891137
14670,NA1_5031873047
14671,NA1_5031775841
14672,NA1_5031715890
14673,NA1_5031476904
14674,NA1_5031427253
14675,NA1_5031391617
14676,NA1_5031356318
14677,NA1_5031285269
14678,NA1_5031260532
14679,NA1_5029562326
14680,NA1_5037020914
14681,NA1_5036439421
14682,NA1_5036415637
14683,NA1_5032476439
14684,NA1_5032459625
14685,NA1_5027988814
14686,NA1_5027905492
14687,NA1_5027725180
14688,NA1_5027708597
14689,NA1_5027425837
14690,NA1_5027379081
14691,NA1_5026483170
14692,NA1_5024181994
14693,NA1_5024156756
14694,NA1_5024142493
14695,NA1_5023403553
14696,NA1_5023346425
14697,NA1_5038350889
14698,NA1_5038330427
14699,NA1_5030230023
14700,NA1_5030190759
14701,NA1_5029933735
14702,NA1_5029918788
14703,NA1_5029913832
14704,NA1_5026434958
14705,NA1_5026408674
14706,NA1_5025800399
14707,NA1_5025795401
14708,NA1_5025788310
14709,NA1_5025769587
14710,NA1_5025742303
14711,NA1_5025721194
14712,NA1_5030606705
14713,NA1_5030579216
14714,NA1_5030539784
14715,NA1_5024688300
14716,NA1_5024683066
14717,NA1_5024049531
14718,NA1_5024021413
14719,NA1_5018347964
14720,NA1_5017017635
14721,NA1_5016958955
14722,NA1_5015552741
14723,NA1_5015529786
14724,NA1_5015512234
14725,NA1_5015500155
14726,NA1_5015482075
14727,NA1_5034489807
14728,NA1_5034463410
14729,NA1_5031050138
14730,NA1_5030817283
14731,NA1_5030740155
14732,NA1_5030517690
14733,NA1_5030485389
14734,NA1_5030465240
14735,NA1_5030442525
14736,NA1_5038516552
14737,NA1_5038500414
14738,NA1_5038068232
14739,NA1_5038059450
14740,NA1_5038005188
14741,NA1_5037946717
14742,NA1_5034585948
14743,NA1_5034569586
14744,NA1_5033926059
14745,NA1_5029099653
14746,NA1_5028335923
14747,NA1_5026441008
14748,NA1_5026418770
14749,NA1_5026394514
14750,NA1_5026318669
14751,NA1_5026277859
14752,NA1_5023972890
14753,NA1_5023955256
14754,NA1_5023937660
14755,NA1_5023927452
14756,NA1_5023901692
14757,NA1_5023893787
14758,NA1_5034243616
14759,NA1_5034224970
14760,NA1_5034183597
14761,NA1_5034097164
14762,NA1_5034072795
14763,NA1_5034052727
14764,NA1_5033390614
14765,NA1_5032995538
14766,NA1_5032963920
14767,NA1_5038360144
14768,NA1_5037433361
14769,NA1_5037285031
14770,NA1_5037210879
14771,NA1_5036750536
14772,NA1_5037892809
14773,NA1_5037780336
14774,NA1_5039223152
14775,NA1_5038299961
14776,NA1_5038849200
14777,NA1_5038604619
14778,NA1_5037538899
14779,NA1_5037470314
14780,NA1_5037294389
14781,NA1_5037249691
14782,NA1_5036997750
14783,NA1_5036984897
14784,NA1_5038998478
14785,NA1_5038474854
14786,NA1_5038407067
14787,NA1_5037718234
14788,NA1_5035921782
14789,NA1_5034050994
14790,NA1_5033360278
14791,NA1_5037611946
14792,NA1_5037600191
14793,NA1_5037580725
14794,NA1_5034870259
14795,NA1_5034847760
14796,NA1_5034210702
14797,NA1_5034174540
14798,NA1_5032741689
14799,NA1_5032740738
14800,NA1_5039052434
14801,NA1_5038588343
14802,NA1_5038344696
14803,NA1_5032589812
14804,NA1_5028198287
14805,NA1_5024266304
14806,NA1_5022680779
14807,NA1_5021709692
14808,NA1_5021707888
14809,NA1_5020738652
14810,NA1_5020700016
14811,NA1_5019364227
14812,NA1_5017900672
14813,NA1_5039038336
14814,NA1_5038572866
14815,NA1_5034765559
14816,NA1_5036698970
14817,NA1_5036663611
14818,NA1_5036628988
14819,NA1_5036608438
14820,NA1_5036575920
14821,NA1_5036425758
14822,NA1_5036117672
14823,NA1_5036105928
14824,NA1_5036077598
14825,NA1_5036064005
14826,NA1_5036579408
14827,NA1_5035840245
14828,NA1_5034772303
14829,NA1_5034157211
14830,NA1_5033477771
14831,NA1_5033003810
14832,NA1_5032986811
14833,NA1_5031975841
14834,NA1_5031688399
14835,NA1_5031076417
14836,NA1_5039218028
14837,NA1_5039137654
14838,NA1_5039087872
14839,NA1_5039045512
14840,NA1_5039028939
14841,NA1_5039010292
14842,NA1_5038678534
14843,NA1_5038660629
14844,NA1_5038631406
14845,NA1_5038606770
14846,NA1_5038356168
14847,NA1_5038342113
14848,NA1_5038319422
14849,NA1_5038277617
14850,NA1_5038276135
14851,NA1_5035620294
14852,NA1_5035599977
14853,NA1_5035551826
14854,NA1_5035322458
14855,NA1_5035119085
14856,NA1_5034496736
14857,NA1_5033604368
14858,NA1_5032433853
14859,NA1_5032407813
14860,NA1_5033508462
14861,NA1_5027865736
14862,NA1_5027311333
14863,NA1_5026701159
14864,NA1_5025252637
14865,NA1_5024608256
14866,NA1_5030116408
14867,NA1_5030092588
14868,NA1_5030072294
14869,NA1_5025975737
14870,NA1_5025955566
14871,NA1_5025951078
14872,NA1_5024010260
14873,NA1_5023706727
14874,NA1_5023670478
14875,NA1_5023644499
14876,NA1_5023612288
14877,NA1_5023587060
14878,NA1_5023549708
14879,NA1_5023529893
14880,NA1_5022966482
14881,NA1_5022947327
14882,NA1_5038898973
14883,NA1_5038889801
14884,NA1_5037482154
14885,NA1_5037461174
14886,NA1_5038597061
14887,NA1_5038506201
14888,NA1_5038959099
14889,NA1_5037146248
14890,NA1_5037132679
14891,NA1_5037851602
14892,NA1_5038418491
14893,NA1_5037629098
14894,NA1_5037621591
14895,NA1_5037624063
14896,NA1_5037610686
14897,NA1_5037214620
14898,NA1_5037197111
14899,NA1_5037183449
14900,NA1_5036800534
14901,NA1_5036647540
14902,NA1_5036628412
14903,NA1_5036564083
14904,NA1_5039206424
14905,NA1_5039161295
14906,NA1_5039144747
14907,NA1_5038896950
14908,NA1_5038885025
14909,NA1_5038864002
14910,NA1_5038843769
14911,NA1_5038813170
14912,NA1_5038791854
14913,NA1_5038704773
14914,NA1_5038630338
14915,NA1_5038583325
14916,NA1_5038555395
14917,NA1_5038135390
14918,NA1_5037459604
14919,NA1_5038871624
14920,NA1_5038162529
14921,NA1_5038144181
14922,NA1_5037917256
14923,NA1_5037819113
14924,NA1_5037787196
14925,NA1_5036477208
14926,NA1_5033557981
14927,NA1_5033540736
14928,NA1_5032940584
14929,NA1_5032875479
14930,NA1_5032863395
14931,NA1_5032856982
14932,NA1_5032325766
14933,NA1_5032291448
14934,NA1_5032276405
14935,NA1_5032276058
14936,NA1_5032208424
14937,NA1_5031801328
14938,NA1_5032949840
14939,NA1_5032923977
14940,NA1_5032402288
14941,NA1_5032233464
14942,NA1_5031728554
14943,NA1_5031665234
14944,NA1_5030474349
14945,NA1_5029824419
14946,NA1_5029802555
14947,NA1_5029797819
14948,NA1_5029107381
14949,NA1_5029097405
14950,NA1_5029069965
14951,NA1_5037698847
14952,NA1_5037427405
14953,NA1_5037133392
14954,NA1_5036582130
14955,NA1_5036565727
14956,NA1_5036547622
14957,NA1_5036536170
14958,NA1_5036526095
14959,NA1_5036274925
14960,NA1_5036236687
14961,NA1_5037797281
14962,NA1_5037796774
14963,NA1_5037772316
14964,NA1_5037700400
14965,NA1_5037481310
14966,NA1_5035380904
14967,NA1_5036055244
14968,NA1_5036036412
14969,NA1_5035957368
14970,NA1_5033461120
14971,NA1_5033386034
14972,NA1_5031592315
14973,NA1_5031585469
14974,NA1_5031583038
14975,NA1_5031571831
14976,NA1_5031564924
14977,NA1_5031556048
14978,NA1_5031544071
14979,NA1_5030949291
14980,NA1_5030940228
14981,NA1_5030936844
14982,NA1_5027241828
14983,NA1_5023898316
14984,NA1_5023886911
14985,NA1_5023875946
14986,NA1_5023860012
14987,NA1_5023827334
14988,NA1_5023808488
14989,NA1_5023803261
14990,NA1_5023796328
14991,NA1_5023794986
14992,NA1_5023786253
14993,NA1_5023784738
14994,NA1_5023772759
14995,NA1_5023272628
14996,NA1_5036708551
14997,NA1_5036686262
14998,NA1_5036531757
14999,NA1_5036524844
15000,NA1_5036512097
15001,NA1_5036493689
15002,NA1_5034730530
15003,NA1_5034732754
15004,NA1_5029889211
15005,NA1_5029858108
15006,NA1_5026809707
15007,NA1_5026794408
15008,NA1_5026775866
15009,NA1_5024795852
15010,NA1_5024761691
15011,NA1_5033638966
15012,NA1_5033285074
15013,NA1_5032062379
15014,NA1_5032048033
15015,NA1_5031498552
15016,NA1_5031489809
15017,NA1_5031109194
15018,NA1_5030938290
15019,NA1_5030926904
15020,NA1_5030794320
15021,NA1_5030634939
15022,NA1_5030608783
15023,NA1_5030153191
15024,NA1_5029291903
15025,NA1_5029261709
15026,NA1_5029249156
15027,NA1_5028923937
15028,NA1_5028901353
15029,NA1_5028865699
15030,NA1_5028320555
15031,NA1_5028291390
15032,NA1_5036189292
15033,NA1_5035014202
15034,NA1_5032502445
15035,NA1_5032457961
15036,NA1_5031264605
15037,NA1_5026971260
15038,NA1_5026884388
15039,NA1_5026850339
15040,NA1_5026822904
15041,NA1_5023562900
15042,NA1_5019342928
15043,NA1_5019304590
15044,NA1_5019280302
15045,NA1_5019252730
15046,NA1_5033703718
15047,NA1_5033685862
15048,NA1_5032482242
15049,NA1_5030406499
15050,NA1_5030067115
15051,NA1_5030012205
15052,NA1_5029312272
15053,NA1_5029274319
15054,NA1_5028749754
15055,NA1_5028715378
15056,NA1_5028692395
15057,NA1_5028046953
15058,NA1_5026906909
15059,NA1_5033172647
15060,NA1_5033048629
15061,NA1_5033017904
15062,NA1_5032305969
15063,NA1_5032282617
15064,NA1_5032266671
15065,NA1_5032126637
15066,NA1_5032103371
15067,NA1_5032085518
15068,NA1_5031960424
15069,NA1_5031937980
15070,NA1_5031911097
15071,NA1_5035764564
15072,NA1_5038802704
15073,NA1_5038788114
15074,NA1_5038243387
15075,NA1_5038185578
15076,NA1_5038159596
15077,NA1_5039133158
15078,NA1_5037420335
15079,NA1_5037393157
15080,NA1_5036649133
15081,NA1_5036571702
15082,NA1_5036562104
15083,NA1_5036269231
15084,NA1_5036087369
15085,NA1_5033067029
15086,NA1_5031095213
15087,NA1_5030467562
15088,NA1_5030374218
15089,NA1_5029754945
15090,NA1_5029318844
15091,NA1_5029286232
15092,NA1_5029203349
15093,NA1_5035708201
15094,NA1_5035610516
15095,NA1_5035589452
15096,NA1_5035162564
15097,NA1_5035141156
15098,NA1_5035092436
15099,NA1_5035072133
15100,NA1_5034121136
15101,NA1_5034106896
15102,NA1_5032063666
15103,NA1_5032028841
15104,NA1_5031993581
15105,NA1_5031928872
15106,NA1_5031857299
15107,NA1_5036140526
15108,NA1_5034871303
15109,NA1_5037292017
15110,NA1_5037263560
15111,NA1_5036078245
15112,NA1_5036026580
15113,NA1_5036012702
15114,NA1_5035423677
15115,NA1_5035394539
15116,NA1_5035358562
15117,NA1_5034745523
15118,NA1_5036372021
15119,NA1_5036336913
15120,NA1_5036223973
15121,NA1_5035753657
15122,NA1_5035693299
15123,NA1_5034911256
15124,NA1_5033892873
15125,NA1_5035302849
15126,NA1_5034753545
15127,NA1_5034073158
15128,NA1_5034055932
15129,NA1_5034050236
15130,NA1_5033533574
15131,NA1_5033489688
15132,NA1_5033471672
15133,NA1_5031070405
15134,NA1_5026633439
15135,NA1_5038902409
15136,NA1_5038264131
15137,NA1_5038251107
15138,NA1_5038216496
15139,NA1_5037106847
15140,NA1_5037091948
15141,NA1_5037526131
15142,NA1_5036673617
15143,NA1_5032889457
15144,NA1_5031071989
15145,NA1_5030383705
15146,NA1_5029422412
15147,NA1_5028270383
15148,NA1_5026358592
15149,NA1_5025717347
15150,NA1_5024252300
15151,NA1_5024217683
15152,NA1_5024020820
15153,NA1_5023993576
15154,NA1_5023900998
15155,NA1_5023882226
15156,NA1_5023701467
15157,NA1_5023679095
15158,NA1_5038753394
15159,NA1_5038550063
15160,NA1_5038444701
15161,NA1_5037969152
15162,NA1_5037839519
15163,NA1_5037797174
15164,NA1_5037777992
15165,NA1_5037764939
15166,NA1_5037676570
15167,NA1_5034003305
15168,NA1_5027008285
15169,NA1_5026959598
15170,NA1_5026932708
15171,NA1_5026076149
15172,NA1_5038857533
15173,NA1_5038037671
15174,NA1_5035348278
15175,NA1_5035322050
15176,NA1_5035282708
15177,NA1_5035279172
15178,NA1_5034640398
15179,NA1_5034620420
15180,NA1_5033077253
15181,NA1_5031806268
15182,NA1_5031788923
15183,NA1_5029412636
15184,NA1_5029365972
15185,NA1_5029294969
15186,NA1_5035680490
15187,NA1_5035568556
15188,NA1_5028709502
15189,NA1_5028065995
15190,NA1_5025766801
15191,NA1_5025729693
15192,NA1_5025710274
15193,NA1_5025071937
15194,NA1_5025039558
15195,NA1_5025020121
15196,NA1_5024999966
15197,NA1_5023773657
15198,NA1_5023764899
15199,NA1_5022374033
15200,NA1_5022356162
15201,NA1_5022336381
15202,NA1_5022294645
15203,NA1_5039145170
15204,NA1_5039103109
15205,NA1_5038683332
15206,NA1_5038524730
15207,NA1_5038473545
15208,NA1_5038461796
15209,NA1_5036760283
15210,NA1_5035561036
15211,NA1_5035481278
15212,NA1_5035465591
15213,NA1_5034926854
15214,NA1_5034902146
15215,NA1_5034281056
15216,NA1_5034213822
15217,NA1_5034193199
15218,NA1_5033006446
15219,NA1_5032993197
15220,NA1_5031963764
15221,NA1_5033718720
15222,NA1_5033432312
15223,NA1_5033424499
15224,NA1_5038782117
15225,NA1_5038469825
15226,NA1_5038180640
15227,NA1_5037517334
15228,NA1_5033787002
15229,NA1_5027652685
15230,NA1_5027579315
15231,NA1_5027505930
15232,NA1_5027466430
15233,NA1_5027443122
15234,NA1_5027397720
15235,NA1_5027349802
15236,NA1_5027147648
15237,NA1_5026983337
15238,NA1_5024322431
15239,NA1_5023065550
15240,NA1_5022769207
15241,NA1_5022740121
15242,NA1_5022697294
15243,NA1_5022391867
15244,NA1_5037718302
15245,NA1_5037091614
15246,NA1_5036946188
15247,NA1_5036857889
15248,NA1_5036639635
15249,NA1_5036627226
15250,NA1_5036609225
15251,NA1_5036755270
15252,NA1_5036093666
15253,NA1_5036032417
15254,NA1_5032367170
15255,NA1_5035773288
15256,NA1_5035744259
15257,NA1_5035571983
15258,NA1_5035216103
15259,NA1_5034326579
15260,NA1_5033987634
15261,NA1_5033316242
15262,NA1_5033161314
15263,NA1_5032532710
15264,NA1_5032117858
15265,NA1_5032097535
15266,NA1_5031946410
15267,NA1_5031920142
15268,NA1_5031569093
15269,NA1_5031516377
15270,NA1_5028375220
15271,NA1_5028348514
15272,NA1_5027099733
15273,NA1_5026467880
15274,NA1_5026438528
15275,NA1_5020899325
15276,NA1_5020884024
15277,NA1_5020823562
15278,NA1_5020789144
15279,NA1_5020457216
15280,NA1_5019793520
15281,NA1_5019780997
15282,NA1_5019763183
15283,NA1_5019746620
15284,NA1_5017282122
15285,NA1_5031808918
15286,NA1_5031790974
15287,NA1_5031775818
15288,NA1_5031756300
15289,NA1_5027818135
15290,NA1_5027806113
15291,NA1_5027799105
15292,NA1_5027786351
15293,NA1_5027352455
15294,NA1_5026733875
15295,NA1_5026708627
15296,NA1_5026696229
15297,NA1_5026209040
15298,NA1_5026142530
15299,NA1_5024279693
15300,NA1_5023681214
15301,NA1_5023659100
15302,NA1_5022908007
15303,NA1_5022887064
15304,NA1_5035252581
15305,NA1_5034611046
15306,NA1_5034205623
15307,NA1_5035910852
15308,NA1_5026082542
15309,NA1_5025335203
15310,NA1_5025301966
15311,NA1_5019825401
15312,NA1_5018420607
15313,NA1_5036657851
15314,NA1_5036028444
15315,NA1_5035436773
15316,NA1_5035419646
15317,NA1_5035412489
15318,NA1_5035364034
15319,NA1_5034166197
15320,NA1_5034152761
15321,NA1_5034146071
15322,NA1_5032198003
15323,NA1_5031594108
15324,NA1_5031586359
15325,NA1_5038967268
15326,NA1_5038658699
15327,NA1_5032059870
15328,NA1_5031452486
15329,NA1_5031425977
15330,NA1_5036579091
15331,NA1_5035467664
15332,NA1_5035419756
15333,NA1_5029195030
15334,NA1_5029087552
15335,NA1_5031755834
15336,NA1_5031707700
15337,NA1_5031672730
15338,NA1_5031664399
15339,NA1_5031649361
15340,NA1_5031634758
15341,NA1_5031418379
15342,NA1_5031337080
15343,NA1_5031295371
15344,NA1_5038691550
15345,NA1_5038471287
15346,NA1_5038452155
15347,NA1_5037733602
15348,NA1_5037195837
15349,NA1_5037657116
15350,NA1_5037647249
15351,NA1_5037646790
15352,NA1_5037634537
15353,NA1_5037634880
15354,NA1_5037621667
15355,NA1_5036094377
15356,NA1_5036025216
15357,NA1_5036016765
15358,NA1_5036000518
15359,NA1_5035971665
15360,NA1_5035959340
15361,NA1_5035952840
15362,NA1_5035938105
15363,NA1_5035342680
15364,NA1_5034904387
15365,NA1_5034887882
15366,NA1_5034856191
15367,NA1_5034837863
15368,NA1_5034810645
15369,NA1_5033996505
15370,NA1_5033846408
15371,NA1_5027558090
15372,NA1_5027533003
15373,NA1_5027505553
15374,NA1_5027478610
15375,NA1_5026716061
15376,NA1_5032406020
15377,NA1_5032246737
15378,NA1_5029672863
15379,NA1_5029657547
15380,NA1_5029655280
15381,NA1_5036494957
15382,NA1_5035328881
15383,NA1_5031738322
15384,NA1_5031710306
15385,NA1_5031651367
15386,NA1_5031586207
15387,NA1_5030987817
15388,NA1_5030976610
15389,NA1_5030958509
15390,NA1_5030321300
15391,NA1_5037709755
15392,NA1_5037695792
15393,NA1_5036526066
15394,NA1_5035918474
15395,NA1_5033543706
15396,NA1_5032874565
15397,NA1_5032304637
15398,NA1_5031650212
15399,NA1_5031631616
15400,NA1_5031130989
15401,NA1_5027814103
15402,NA1_5037352055
15403,NA1_5035990281
15404,NA1_5033163774
15405,NA1_5036419104
15406,NA1_5036366027
15407,NA1_5033059829
15408,NA1_5029826173
15409,NA1_5029785422
15410,NA1_5028522809
15411,NA1_5028497858
15412,NA1_5028483296
15413,NA1_5034920194
15414,NA1_5034855562
15415,NA1_5034676881
15416,NA1_5033733947
15417,NA1_5033706306
15418,NA1_5033676144
15419,NA1_5033617074
15420,NA1_5032358019
15421,NA1_5030542269
15422,NA1_5038944761
15423,NA1_5034958202
15424,NA1_5034869608
15425,NA1_5034852035
15426,NA1_5034514942
15427,NA1_5034391795
15428,NA1_5034159700
15429,NA1_5034140354
15430,NA1_5033856001
15431,NA1_5037574586
15432,NA1_5037563753
15433,NA1_5037542511
15434,NA1_5035809871
15435,NA1_5034792625
15436,NA1_5034769721
15437,NA1_5034191008
15438,NA1_5034157651
15439,NA1_5034139489
15440,NA1_5034125284
15441,NA1_5032957281
15442,NA1_5032935546
15443,NA1_5032396147
15444,NA1_5037734497
15445,NA1_5037004828
15446,NA1_5036939087
15447,NA1_5035159358
15448,NA1_5033854444
15449,NA1_5032036909
15450,NA1_5029524577
15451,NA1_5029441488
15452,NA1_5025649349
15453,NA1_5025573241
15454,NA1_5025535274
15455,NA1_5023730277
15456,NA1_5023684610
15457,NA1_5023652254
15458,NA1_5038411087
15459,NA1_5037849160
15460,NA1_5037829091
15461,NA1_5036584569
15462,NA1_5036046782
15463,NA1_5035388143
15464,NA1_5034124823
15465,NA1_5033791565
15466,NA1_5033777811
15467,NA1_5033593266
15468,NA1_5033547422
15469,NA1_5033530369
15470,NA1_5033518013
15471,NA1_5033323981
15472,NA1_5033299285
15473,NA1_5034931335
15474,NA1_5034859554
15475,NA1_5033732626
15476,NA1_5033720781
15477,NA1_5033627753
15478,NA1_5034175302
15479,NA1_5033951114
15480,NA1_5033929132
15481,NA1_5033901811
15482,NA1_5033891981
15483,NA1_5033871012
15484,NA1_5033848533
15485,NA1_5033826091
15486,NA1_5033800573
15487,NA1_5033772662
15488,NA1_5033625126
15489,NA1_5033605314
15490,NA1_5030469626
15491,NA1_5030453275
15492,NA1_5026074761
15493,NA1_5026051679
15494,NA1_5024481465
15495,NA1_5038665021
15496,NA1_5036258484
15497,NA1_5035107681
15498,NA1_5035016207
15499,NA1_5034994138
15500,NA1_5034291035
15501,NA1_5033695758
15502,NA1_5031198247
15503,NA1_5031178540
15504,NA1_5030800291
15505,NA1_5030779926
15506,NA1_5029430455
15507,NA1_5029407764
15508,NA1_5037909703
15509,NA1_5037398238
15510,NA1_5035989666
15511,NA1_5030009901
15512,NA1_5029646091
15513,NA1_5025704955
15514,NA1_5025682372
15515,NA1_5025640863
15516,NA1_5025605613
15517,NA1_5025420102
15518,NA1_5025392377
15519,NA1_5025371549
15520,NA1_5025353800
15521,NA1_5025334744
15522,NA1_5025291526
15523,NA1_5025018852
15524,NA1_5039225874
15525,NA1_5035604323
15526,NA1_5035584869
15527,NA1_5035033874
15528,NA1_5034878912
15529,NA1_5034852775
15530,NA1_5034449286
15531,NA1_5034318656
15532,NA1_5034299856
15533,NA1_5037198344
15534,NA1_5036504943
15535,NA1_5036488285
15536,NA1_5036141500
15537,NA1_5036129340
15538,NA1_5036105535
15539,NA1_5035925374
15540,NA1_5035487868
15541,NA1_5035475985
15542,NA1_5035370849
15543,NA1_5039082042
15544,NA1_5039002765
15545,NA1_5036932840
15546,NA1_5037597699
15547,NA1_5037400988
15548,NA1_5037298472
15549,NA1_5037280509
15550,NA1_5036898121
15551,NA1_5036432741
